Unnamed: 0,CustomerID,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
3206,203206,27,0,1,9,2,1,3,4,0,5,0,8,1,5,1,1,1,20720
2542,202542,59,1,3,17,3,1,3,4,4,3,2,2,0,3,1,2,0,32550
631,200631,44,1,1,14,2,1,3,1,0,3,0,3,1,3,1,2,1,17818
4334,204334,30,1,1,10,3,1,4,5,3,3,1,3,0,1,0,3,3,30613
3491,203491,34,0,3,14,3,1,3,4,1,5,0,2,0,3,0,1,2,23051
474,200474,24,1,1,29,3,1,2,2,0,3,0,2,1,4,0,1,1,17725
3769,203769,43,1,1,15,2,1,3,4,0,3,3,6,0,1,1,2,1,22646
1938,201938,52,1,1,12,1,1,3,3,1,5,1,4,1,4,1,1,2,20577
4471,204471,36,0,1,9,2,0,4,4,1,5,1,4,0,4,1,3,2,23771
467,200467,37,0,3,15,3,1,3,3,3,4,1,2,0,2,1,0,3,23834
2783,202783,28,1,3,15,3,0,3,4,1,4,0,3,0,2,0,1,2,24892
3704,203704,33,0,1,12,1,1,4,4,0,4,3,4,0,3,1,2,1,21396
1202,201202,38,1,1,10,3,0,2,3,0,3,1,1,0,5,0,0,1,18306
3529,203529,32,0,1,10,2,0,3,4,0,3,3,3,0,4,1,2,1,22762
3486,203486,45,0,1,12,2,1,3,5,0,3,3,5,0,1,0,2,1,21840
3201,203201,35,1,3,7,3,1,4,2,1,3,1,2,0,5,1,3,2,28403
4852,204852,59,1,1,9,1,0,4,5,3,3,1,2,0,5,0,1,3,21050
662,200662,20,1,3,8,3,0,2,4,0,3,2,2,0,4,0,1,1,17044
4395,204395,35,1,1,7,2,1,3,5,0,3,1,3,1,1,1,2,1,22300
803,200803,34,0,1,9,2,1,2,4,0,3,0,4,0,2,1,0,1,17979
1620,201620,40,0,1,32,3,0,2,3,1,4,1,2,0,1,0,1,2,20605
229,200229,29,1,1,24,3,1,2,4,0,3,2,2,1,3,0,1,1,17389
3202,203202,60,1,3,7,1,1,4,4,3,3,0,5,1,2,0,2,3,30582
2966,202966,38,1,1,17,2,1,4,3,0,3,3,5,0,4,1,2,1,23358
2934,202934,39,1,1,7,2,0,3,4,0,5,3,5,0,2,1,2,1,21297
2286,202286,39,0,1,15,2,1,3,3,1,4,3,1,0,1,1,0,2,21782
1828,201828,36,0,3,6,3,0,2,3,1,3,3,5,0,1,1,1,2,21653
1949,201949,24,0,1,13,2,0,2,3,0,3,1,2,1,4,0,0,1,17886
1624,201624,32,0,3,14,3,0,2,3,3,3,3,2,0,4,1,1,3,23998
764,200764,28,1,3,16,3,1,3,3,0,4,0,2,0,5,1,1,1,16052
2175,202175,39,1,3,8,2,1,2,1,3,3,3,1,0,1,0,0,3,22880
1223,201223,47,0,3,15,2,1,2,5,4,3,1,1,0,5,1,1,0,27936
3252,203252,30,1,1,35,2,0,4,4,0,3,1,6,0,5,0,2,1,21192
2877,202877,47,1,3,17,3,0,4,5,3,3,0,4,1,2,1,2,3,27749
4490,204490,28,0,3,15,3,1,3,4,1,3,1,2,0,3,1,2,2,23020
2612,202612,39,1,3,7,2,0,3,5,1,3,3,6,0,2,1,2,2,27364
4170,204170,43,1,1,9,3,0,3,5,0,5,1,2,1,4,1,2,1,21271
2511,202511,46,1,1,14,2,1,3,4,3,5,1,4,0,3,1,2,3,28402
198,200198,38,1,1,8,2,1,2,3,1,3,0,1,0,2,0,1,2,21553
2225,202225,45,1,3,17,2,0,2,3,4,3,1,4,0,4,0,1,0,32650
2994,202994,24,1,1,16,3,1,3,4,0,5,0,3,0,3,0,2,1,21178
1155,201155,39,1,1,9,3,1,3,4,1,3,1,1,0,4,0,2,2,18069
437,200437,30,1,3,13,3,1,2,3,0,4,2,1,0,2,1,0,1,17983
1571,201571,32,1,1,6,2,1,3,3,0,5,2,2,0,1,0,1,1,17956
4319,204319,26,1,1,10,3,1,4,4,0,5,1,7,0,5,1,2,1,22709
2691,202691,35,1,1,9,2,1,3,5,1,5,0,8,0,4,0,2,2,24635
553,200553,40,1,1,8,3,0,2,4,0,3,2,1,1,3,1,1,1,17342
4822,204822,34,1,3,32,3,1,3,5,3,4,3,4,1,5,1,1,3,27058
955,200955,55,1,1,8,3,0,2,5,2,3,0,5,0,4,1,1,4,34187
2208,202208,39,1,1,6,2,0,3,4,4,3,1,2,0,3,1,0,0,27742
4871,204871,41,1,3,23,3,1,4,4,3,3,1,4,0,5,0,2,3,22222
382,200382,26,0,1,9,1,1,3,3,0,5,2,1,0,3,0,2,1,18102
684,200684,40,1,3,16,3,1,3,4,3,4,1,3,0,4,1,1,3,24705
3371,203371,37,1,1,9,2,0,3,4,1,4,3,2,1,3,1,1,2,24088
3650,203650,27,0,1,14,3,1,4,4,0,3,2,3,0,4,1,3,1,21248
375,200375,49,1,1,13,2,1,2,4,3,3,3,1,0,2,1,1,3,25965
877,200877,46,1,1,8,1,1,2,3,1,3,1,3,0,2,1,0,2,22379
2457,202457,35,1,1,26,3,1,4,4,0,3,1,2,0,3,0,3,1,21339
4056,204056,39,1,1,10,1,0,3,4,1,3,3,5,1,5,1,1,2,22995
950,200950,31,0,3,8,2,0,2,3,3,3,1,2,1,1,1,0,3,24852
4006,204006,31,1,3,11,3,0,4,5,1,4,1,3,1,3,1,1,2,23887
1617,201617,41,0,1,16,2,1,3,4,4,5,1,5,0,1,1,0,0,32181
2803,202803,37,0,3,10,3,1,3,5,3,3,0,6,0,2,0,2,3,28377
2989,202989,31,1,3,34,3,1,3,4,1,3,1,2,0,3,1,1,2,23982
3310,203310,41,0,3,9,3,1,4,4,1,4,0,7,0,4,1,3,2,23005
1243,201243,45,1,2,10,2,0,2,5,3,3,1,5,0,1,1,1,3,24756
15,200015,29,1,1,27,2,0,2,2,3,5,1,2,0,5,1,1,3,24980
1116,201116,55,1,3,32,3,1,2,4,2,3,1,2,0,3,1,1,4,34586
1031,201031,46,1,3,15,3,1,2,3,3,3,1,5,0,3,0,1,3,25096
645,200645,29,1,3,6,3,0,2,4,0,3,1,7,1,2,0,1,1,17800
3991,203991,46,1,1,13,2,1,3,4,3,5,1,6,1,3,1,2,3,31923
509,200509,33,0,1,12,2,1,1,3,1,3,1,4,0,5,1,0,2,22725
2896,202896,46,1,3,9,2,1,4,4,1,4,0,2,0,5,1,1,2,23483
4764,204764,33,0,3,9,2,0,4,4,0,5,1,3,0,3,1,1,1,21505
256,200256,42,1,1,8,3,0,2,4,0,5,1,1,1,4,1,0,1,17593
2754,202754,32,1,2,9,2,1,4,5,1,5,0,5,0,3,0,2,2,25088
569,200569,36,0,3,14,2,1,3,4,3,5,3,2,0,2,0,2,3,22587
2946,202946,54,1,3,7,3,0,3,4,1,5,3,2,0,2,1,2,2,27059
3090,203090,54,1,3,15,3,1,4,4,4,3,0,7,0,3,0,3,0,30514
3665,203665,46,0,1,7,2,1,4,5,3,3,1,5,0,1,1,3,3,29426
3146,203146,31,1,3,15,2,1,4,4,3,3,1,7,0,3,1,1,3,25942
4230,204230,50,1,1,7,1,0,3,5,4,3,2,2,1,3,0,1,0,32642
2400,202400,51,1,3,30,3,0,2,4,1,4,2,1,1,5,1,1,2,17838
2176,202176,40,0,3,30,2,0,3,1,4,4,3,5,1,3,1,0,0,28194
3294,203294,33,0,3,9,2,0,4,4,0,5,1,3,0,3,0,2,1,21505
2890,202890,42,0,3,17,2,1,3,4,1,3,3,2,0,2,0,2,2,24908
690,200690,31,1,1,18,3,0,2,3,1,3,0,1,1,4,0,1,2,20855
4576,204576,21,1,3,9,3,0,3,5,0,3,2,3,0,4,1,1,1,20722
4497,204497,35,1,3,15,2,0,4,4,1,5,1,7,0,1,1,3,2,25178
2455,202455,30,1,1,22,2,0,3,5,1,3,3,2,1,3,0,1,2,22871
799,200799,42,1,1,8,3,1,2,3,4,5,0,1,0,3,1,1,0,32665
4778,204778,42,0,1,12,2,1,4,5,0,5,1,8,0,3,0,2,1,20785
387,200387,40,1,3,8,3,0,2,3,1,4,1,1,0,2,0,1,2,20715
3557,203557,33,0,1,7,1,1,4,4,1,5,1,6,0,4,1,3,2,22765
4368,204368,30,1,1,26,1,1,3,4,1,3,1,6,0,5,1,1,2,22940
1692,201692,37,0,1,17,2,1,2,3,3,3,1,2,1,3,1,1,3,27185
534,200534,53,1,1,13,2,1,2,2,4,3,0,4,0,2,0,0,0,29814
2874,202874,36,1,1,29,2,1,3,6,0,3,3,2,0,4,1,1,1,22908
129,200129,49,1,1,26,3,0,3,3,1,5,0,2,0,2,1,2,2,21567
176,200176,33,1,1,8,2,1,2,3,0,3,2,1,0,3,0,1,1,17500
2725,202725,43,1,3,7,2,1,3,4,1,3,0,3,0,3,1,1,2,23585
3040,203040,36,1,1,7,2,0,3,2,0,3,2,5,0,3,0,1,1,21184
3933,203933,39,1,1,9,2,1,3,4,0,3,3,7,1,1,0,1,1,22622
4397,204397,36,1,1,32,2,1,3,5,1,3,3,6,0,1,1,1,2,22359
2717,202717,38,1,3,13,3,1,4,4,1,3,0,6,0,3,0,1,2,25180
2482,202482,37,1,1,12,2,0,3,5,0,5,0,2,1,2,1,1,1,98678
4399,204399,28,1,1,13,3,0,4,5,0,3,1,2,0,1,0,2,1,20865
4652,204652,40,1,1,7,2,0,4,5,4,3,1,3,0,3,1,1,0,31420
2801,202801,22,0,3,7,1,0,3,5,0,4,2,3,1,5,1,2,1,20852
4842,204842,45,0,3,8,1,1,4,4,0,3,1,5,0,3,1,2,1,26656
2484,202484,36,1,1,11,2,1,4,4,0,3,1,3,0,4,0,1,1,20629
3813,203813,29,1,3,20,3,0,3,4,1,3,3,5,1,5,1,2,2,28532
3684,203684,40,0,1,7,2,1,4,4,1,3,1,3,1,5,1,3,2,25150
2954,202954,55,1,2,26,3,1,3,4,3,4,0,4,0,3,1,1,3,29403
1420,201420,41,1,1,6,2,1,3,3,0,3,1,4,0,1,0,0,1,17782
3596,203596,22,1,1,12,3,1,4,4,0,3,3,3,0,1,1,2,1,21795
742,200742,50,1,1,15,2,1,3,3,0,3,0,5,0,5,1,0,1,17380
4578,204578,37,1,1,21,2,1,4,4,1,3,1,2,1,5,1,1,2,25264
2004,202004,53,1,1,13,2,1,2,1,4,3,1,4,0,1,0,1,0,29814
3392,203392,31,1,1,24,3,0,4,4,3,5,0,3,1,4,0,3,3,30594
263,200263,46,1,3,8,1,0,3,5,4,4,0,4,1,5,1,2,0,31872
988,200988,41,0,1,28,2,0,3,3,1,3,1,4,1,5,0,0,2,20467
4217,204217,32,1,3,14,1,1,4,2,1,3,1,6,0,1,1,2,2,25607
3153,203153,32,0,1,16,3,1,3,5,0,5,2,2,1,3,1,1,1,20999
2582,202582,26,1,3,35,2,1,3,5,1,3,0,4,0,4,0,1,2,27317
4098,204098,54,1,1,20,3,0,3,2,1,5,1,3,0,1,1,1,2,23128
2969,202969,25,1,3,10,2,0,4,4,1,3,3,2,0,2,1,1,2,23255
4531,204531,45,1,1,11,3,1,3,4,1,4,3,2,0,1,1,2,2,24611
1990,201990,48,1,3,8,3,1,2,1,1,4,1,4,0,3,0,1,2,23120
3800,203800,42,1,3,15,3,0,3,4,1,4,1,7,0,3,1,2,2,23071
4392,204392,26,1,3,20,3,1,3,4,0,3,1,3,0,3,1,2,1,20774
3031,203031,53,1,1,18,2,0,3,4,1,3,0,2,0,2,1,2,2,21827
4466,204466,57,1,1,16,3,1,3,4,4,3,1,2,0,4,0,1,0,29781
1710,201710,39,1,1,6,3,0,3,3,0,3,1,1,0,3,1,0,1,17232
2547,202547,35,1,1,13,2,0,3,4,1,3,3,3,0,3,1,1,2,23487
338,200338,30,1,3,11,3,0,1,4,1,3,1,2,0,2,0,0,2,21118
89,200089,46,1,3,15,3,1,3,4,3,3,3,2,0,5,0,1,3,24619
1390,201390,28,1,1,23,1,1,2,4,0,3,1,6,0,3,0,1,1,17367
492,200492,48,1,1,6,2,0,2,4,4,5,0,1,0,4,0,1,0,30402
730,200730,30,1,1,14,2,0,3,1,3,5,0,1,1,2,0,2,3,26416
4756,204756,29,1,1,19,2,0,4,4,0,3,1,3,1,4,1,2,1,21193
3917,203917,34,0,1,10,2,0,3,4,0,3,1,3,1,1,1,2,1,21587
4681,204681,38,1,1,10,2,0,3,4,1,4,3,5,0,4,1,1,2,22785
4513,204513,37,1,2,20,2,1,3,4,0,4,1,6,0,3,1,2,1,20821
3903,203903,30,1,1,20,2,1,3,5,1,4,1,6,1,4,1,1,2,22703
2992,202992,44,0,3,22,2,1,3,5,1,3,0,5,0,5,0,2,2,25482
2243,202243,36,1,1,18,3,0,2,4,3,3,3,1,0,1,1,0,3,23858
3784,203784,37,1,3,17,1,0,4,5,1,3,1,3,1,1,1,3,2,24351
1606,201606,51,0,1,14,2,1,2,5,3,3,3,3,0,1,1,0,3,25650
4820,204820,35,1,1,14,2,1,4,4,1,3,1,3,0,3,0,1,2,21263
658,200658,44,1,1,15,2,1,3,3,0,5,0,2,1,3,1,0,1,17559
471,200471,38,1,1,16,3,0,3,3,1,3,0,4,0,3,1,2,2,24824
1979,201979,33,0,1,12,2,1,1,3,1,3,1,4,0,5,1,0,2,22725
4664,204664,45,1,3,35,3,0,3,2,4,3,1,5,1,1,1,1,0,31998
2496,202496,45,1,3,7,3,0,4,4,1,5,1,7,1,2,0,1,2,24132
4421,204421,30,1,3,10,3,0,4,4,1,3,1,3,0,1,0,1,2,24239
432,200432,34,1,1,8,2,1,3,4,0,3,1,4,0,5,1,0,1,17768
2809,202809,47,0,1,14,3,0,2,4,1,3,0,4,0,5,0,1,2,23936
3692,203692,28,1,1,15,3,0,4,4,0,3,3,3,0,4,1,3,1,22123
2172,202172,30,1,3,14,2,1,3,3,3,3,1,6,0,3,1,0,3,22264
1348,201348,40,1,1,6,2,1,3,3,4,5,1,3,0,3,1,2,0,31823
741,200741,42,1,3,11,3,1,2,3,2,3,0,7,0,4,0,1,4,33303
650,200650,43,0,1,6,2,0,2,3,1,3,0,5,0,2,1,1,2,20562
4018,204018,38,0,1,9,2,1,4,5,1,3,1,7,0,1,1,3,2,23841
4695,204695,27,1,1,7,3,1,3,5,0,5,1,3,0,3,1,2,1,22633
1385,201385,34,1,3,19,3,1,2,3,3,3,1,2,0,1,1,1,3,23628
4544,204544,23,1,1,7,2,1,3,5,1,3,1,8,0,1,1,2,2,23453
4492,204492,39,0,1,9,2,0,4,2,1,5,3,8,1,1,0,1,2,24658
1649,201649,38,1,1,15,2,0,3,3,0,3,2,2,0,1,1,2,1,17288
2302,202302,37,1,1,31,3,0,2,4,1,3,1,1,0,3,1,0,2,20731
4773,204773,30,1,1,22,2,0,4,6,0,3,1,2,1,5,1,2,1,20846
1008,201008,54,1,1,6,3,0,2,3,4,3,2,7,0,4,1,1,0,32328
3820,203820,39,1,1,16,2,1,4,4,0,3,1,4,0,1,1,2,1,23449
2514,202514,60,0,3,7,2,0,3,5,1,3,3,2,0,5,1,2,2,24151
3260,203260,40,0,1,16,2,1,4,4,1,4,3,22,0,2,1,1,2,25460
4298,204298,37,1,3,9,3,1,4,5,3,3,1,3,0,1,1,2,3,26274
1944,201944,24,1,1,29,3,1,2,1,0,3,1,2,1,4,0,0,1,17725
1789,201789,32,1,3,14,1,0,3,4,1,4,1,2,1,1,1,2,2,20228
3682,203682,24,1,1,11,3,0,3,4,0,4,3,3,0,3,1,2,1,21973
3959,203959,42,1,1,19,1,0,3,4,2,3,1,3,0,4,1,2,4,38223
105,200105,59,0,2,8,2,0,2,4,2,3,0,1,0,2,1,1,4,33844
3928,203928,29,1,1,31,2,1,3,5,0,3,2,7,1,1,0,1,1,20706
25,200025,53,1,1,11,2,0,2,3,2,3,1,5,0,5,0,1,4,34094
3478,203478,46,1,1,27,3,1,4,6,3,5,1,4,1,3,0,1,3,29529
1982,201982,27,1,1,9,3,1,2,4,0,3,2,1,0,1,1,1,1,17045
1247,201247,31,1,3,11,1,1,2,3,1,3,1,2,0,5,0,1,2,23346
2173,202173,38,0,3,16,1,0,2,3,1,3,2,2,1,3,1,0,2,20666
3308,203308,42,0,1,12,2,1,4,5,0,5,1,8,0,3,1,1,1,20785
1403,201403,39,1,3,21,3,1,3,3,4,5,3,1,0,1,1,2,0,28341
4459,204459,31,1,3,34,3,1,4,4,1,3,1,2,0,3,1,3,2,23982
1134,201134,35,1,1,13,2,1,3,4,0,3,1,2,0,3,1,0,1,17690
3102,203102,45,1,1,16,2,1,4,4,0,5,0,3,1,3,1,1,1,21237
3871,203871,41,1,1,7,2,1,3,4,0,3,1,2,0,1,0,1,1,21084
4187,204187,38,1,3,13,3,1,4,4,1,3,1,6,0,3,1,1,2,25180
933,200933,28,1,1,6,1,1,2,3,0,5,2,3,0,4,0,0,1,17080
1841,201841,29,1,1,29,2,1,2,3,0,3,2,1,0,3,0,0,1,17201
3300,203300,21,1,1,10,2,1,3,5,0,3,3,3,0,3,0,2,1,21711
4371,204371,19,0,3,12,3,1,4,4,0,4,2,3,1,4,1,1,1,20556
2672,202672,36,0,3,7,3,0,4,4,3,3,3,3,0,5,1,1,3,27467
1161,201161,38,1,1,8,3,0,2,4,3,3,1,4,1,5,1,1,3,22756
3083,203083,50,1,1,7,1,0,3,4,0,5,0,4,0,4,1,1,1,22258
3700,203700,39,0,1,9,3,0,4,5,0,4,1,6,0,3,0,1,1,21146
1212,201212,34,1,1,25,2,0,2,4,0,3,1,2,0,4,1,1,1,17929
3626,203626,37,0,1,7,3,0,3,5,1,3,1,2,0,5,1,2,2,23052
3387,203387,47,1,2,7,2,0,3,4,0,5,3,8,0,5,1,1,1,22101
904,200904,48,1,1,6,2,1,3,4,2,3,2,7,0,3,1,0,4,33265
3374,203374,52,0,1,13,3,0,3,5,0,3,3,2,0,5,1,2,1,21516
864,200864,41,0,1,11,2,1,3,4,0,5,1,7,0,3,1,0,1,17107
4244,204244,44,0,1,17,2,0,3,5,1,3,1,3,0,3,1,1,2,23935
2820,202820,52,1,3,21,2,0,3,4,1,3,0,6,0,3,0,2,2,23614
3710,203710,42,1,1,16,2,1,4,4,0,5,1,3,0,5,1,2,1,20967
27,200027,42,1,3,14,3,1,2,3,1,4,0,1,0,3,0,1,2,21825
1131,201131,34,0,1,16,1,1,3,4,1,3,1,2,0,4,1,1,2,20063
1175,201175,39,1,1,18,3,1,3,3,1,4,1,5,0,3,1,1,2,20295
4333,204333,31,0,1,10,2,1,3,4,0,3,1,6,0,3,1,1,1,20775
4123,204123,47,1,1,7,3,1,4,4,3,5,1,2,0,1,0,3,3,28074
4310,204310,44,1,1,15,2,0,4,4,1,3,1,6,1,1,1,1,2,23200
1616,201616,30,1,1,8,3,1,2,4,0,3,2,1,0,4,0,0,1,17720
602,200602,30,1,1,8,3,0,2,4,1,3,3,6,1,2,1,1,2,21877
3760,203760,44,0,3,9,2,1,4,4,1,3,1,3,0,3,1,3,2,24353
4291,204291,37,1,1,9,2,0,4,4,0,3,1,6,0,5,1,1,1,21221
342,200342,31,1,1,13,3,0,2,3,3,3,3,2,1,4,1,1,3,22143
1264,201264,55,1,1,8,3,1,2,4,2,5,1,1,0,5,0,1,4,34038
2626,202626,42,1,3,27,3,0,4,4,0,4,3,3,1,4,0,3,1,21818
1588,201588,36,1,1,9,2,0,2,3,0,3,1,6,0,1,0,1,1,17835
713,200713,45,1,1,6,3,0,3,3,0,3,1,4,0,5,0,1,1,17270
1821,201821,32,1,1,8,3,0,3,3,0,4,1,2,0,4,0,1,1,17370
1271,201271,21,1,3,13,3,1,2,3,0,4,2,2,0,5,1,1,1,17679
2931,202931,21,1,1,7,2,0,3,5,0,4,3,3,0,4,1,1,1,21514
4308,204308,32,1,1,14,3,0,3,4,1,5,1,3,0,1,1,1,2,22984
732,200732,30,0,1,11,3,0,2,3,0,4,2,1,0,3,0,0,1,17422
1717,201717,34,1,1,8,2,1,2,4,1,5,1,7,0,4,0,1,2,20957
1289,201289,38,0,2,8,2,1,3,3,0,4,1,6,0,3,1,2,1,17592
849,200849,43,1,3,15,3,0,2,5,1,3,2,1,0,2,1,1,2,20346
556,200556,53,1,1,12,2,1,2,3,1,3,2,3,0,5,1,0,2,17450
2947,202947,35,1,1,7,2,1,3,4,0,3,0,3,0,3,1,1,1,21369
3764,203764,43,0,1,17,1,1,3,4,0,3,1,5,0,4,1,1,1,21614
2604,202604,23,1,1,26,3,1,4,4,0,3,0,3,0,2,0,2,1,21001
3956,203956,27,1,1,32,2,1,3,6,0,3,2,3,0,1,0,1,1,20971
4190,204190,36,1,1,29,2,0,4,2,3,4,1,2,0,5,1,3,3,30674
2147,202147,49,1,1,14,2,0,2,3,3,4,1,5,0,4,0,1,3,22403
4112,204112,39,1,1,9,2,1,3,4,1,3,1,2,0,1,1,2,2,25231
1590,201590,30,0,1,29,2,1,3,5,0,3,1,2,0,3,0,0,1,17613
2519,202519,32,1,1,15,2,0,4,4,1,3,3,3,0,5,0,2,2,23102
361,200361,40,1,1,16,2,0,2,2,0,3,0,4,1,3,0,1,1,17213
1965,201965,27,1,3,8,3,1,2,3,0,5,1,1,0,5,1,1,1,18041
2546,202546,21,0,1,13,2,0,4,5,0,3,3,3,1,2,1,2,1,21604
736,200736,48,1,1,10,2,1,3,4,3,3,3,1,0,5,1,1,3,25999
2676,202676,60,1,2,13,3,1,3,4,0,3,0,2,0,4,1,1,1,20945
3841,203841,55,1,1,16,2,0,4,4,1,3,1,5,0,5,0,2,2,21575
531,200531,32,1,1,9,2,0,2,3,3,3,3,4,0,2,1,1,3,26159
1353,201353,34,0,1,22,1,1,2,5,0,5,1,2,1,3,1,0,1,17307
4602,204602,20,1,3,28,2,1,3,5,0,4,2,3,1,1,1,2,1,20799
695,200695,37,1,3,6,2,1,2,4,3,3,0,6,0,2,1,1,3,25609
3791,203791,37,0,2,9,2,1,4,5,1,3,3,3,0,3,1,1,2,22564
4636,204636,39,0,1,17,3,1,4,4,0,3,1,2,0,5,0,1,1,21362
4389,204389,27,1,3,35,3,1,4,4,1,4,1,3,0,3,0,1,2,24950
4385,204385,39,1,1,17,3,0,4,4,1,3,1,5,0,3,0,2,2,28502
3558,203558,49,1,1,22,2,0,4,4,0,5,1,2,0,1,1,1,1,21045
1523,201523,35,0,1,17,3,1,3,4,3,5,1,3,1,5,1,2,3,24884
2179,202179,31,0,1,15,3,1,2,4,0,5,2,1,1,3,0,1,1,17321
3437,203437,26,1,3,25,2,1,4,2,1,3,0,4,0,1,0,1,2,24910
4623,204623,32,0,1,16,3,1,3,5,0,5,2,2,1,3,0,2,1,20999
4834,204834,35,0,3,8,2,0,3,6,0,3,3,3,0,3,0,2,1,23122
3145,203145,54,1,3,9,3,1,3,4,4,3,1,8,0,3,1,1,0,33530
1638,201638,38,1,3,6,2,0,2,4,1,3,3,5,0,1,0,1,2,23686
3183,203183,28,1,1,9,2,0,3,4,1,3,0,2,0,5,0,2,2,22905
4372,204372,41,0,3,35,2,1,3,6,3,5,1,5,0,5,0,2,3,29610
3986,203986,32,1,1,7,3,1,3,4,0,4,2,3,0,3,1,1,1,21179
2629,202629,34,1,1,21,3,0,4,4,0,4,0,3,0,5,0,1,1,21434
2407,202407,39,1,1,8,2,0,3,3,0,5,1,2,1,1,1,0,1,32123
2021,202021,39,1,2,9,2,0,2,1,1,4,1,1,0,1,0,0,2,21389
4370,204370,32,1,3,14,2,1,3,5,3,3,1,2,0,3,1,1,3,30235
2716,202716,29,1,1,16,3,1,4,4,0,3,0,3,0,2,1,2,1,20748
4659,204659,56,0,1,25,3,1,4,4,1,4,1,5,1,5,1,2,2,25063
2835,202835,41,1,1,9,3,0,4,5,1,3,0,8,0,5,1,1,2,22126
4015,204015,33,1,1,7,2,1,4,4,0,5,3,3,0,1,0,2,1,21634
1453,201453,36,1,3,17,3,0,3,4,1,3,1,5,0,1,1,1,2,21652
3250,203250,53,1,1,14,2,1,3,4,3,4,2,2,0,3,1,2,3,29123
4635,204635,51,1,1,31,2,1,4,4,4,3,1,5,1,4,1,3,0,32651
4658,204658,38,1,1,18,3,0,4,6,1,4,1,7,0,4,1,1,2,23455
2174,202174,35,1,3,9,2,1,3,3,3,3,1,7,0,5,0,2,3,22823
4113,204113,39,1,1,36,1,1,3,4,1,3,1,5,0,1,0,1,2,24939
562,200562,33,1,1,6,2,1,3,3,0,3,2,2,1,3,1,0,1,17686
1171,201171,40,1,1,13,2,1,3,3,0,5,2,4,1,3,0,1,1,17166
4153,204153,33,1,1,7,2,1,4,5,0,3,3,2,1,5,0,3,1,22408
1531,201531,38,0,1,35,2,0,2,3,1,3,2,2,0,3,1,0,2,17406
1626,201626,51,1,1,13,3,1,2,4,1,3,1,3,0,3,1,1,2,21132
2952,202952,36,1,1,13,2,1,3,6,1,3,3,3,0,5,1,1,2,25324
45,200045,41,1,1,18,1,0,2,3,2,3,0,2,0,4,1,0,4,34545
1249,201249,29,1,3,15,3,0,2,5,0,4,2,2,0,1,1,1,1,17760
1259,201259,30,1,1,22,2,1,2,1,1,3,1,4,0,1,1,0,2,20294
3716,203716,39,1,1,13,2,0,3,5,0,3,1,3,0,3,0,2,1,22380
1800,201800,43,0,1,16,2,0,2,4,1,3,1,2,0,3,1,0,2,20257
1980,201980,54,1,2,25,3,1,2,3,3,4,1,3,0,3,1,1,3,25725
48,200048,46,0,3,11,3,1,3,3,1,3,2,5,1,5,1,1,2,20772
1888,201888,26,1,1,29,2,0,2,3,0,3,1,2,0,3,0,0,1,17886
3245,203245,51,0,3,7,2,1,3,4,1,3,3,5,1,2,0,1,2,23406
212,200212,27,0,3,26,2,0,2,3,1,3,3,2,0,2,1,1,2,24981
1724,201724,29,1,3,26,3,1,2,3,1,3,1,3,0,1,1,0,2,21931
3070,203070,33,1,1,15,3,0,4,2,1,3,0,7,0,3,1,3,2,23853
4450,204450,61,1,3,23,3,1,3,4,1,5,3,2,0,4,1,2,2,24083
3325,203325,33,0,1,9,2,0,3,4,1,3,3,6,1,5,1,2,2,23676
4792,204792,43,0,2,9,3,1,4,2,1,5,1,2,0,1,1,2,2,24950
2081,202081,35,1,1,13,2,1,2,3,3,3,3,4,0,3,0,1,3,25221
1643,201643,30,0,1,15,3,1,3,3,1,5,1,2,0,1,1,1,2,18072
1755,201755,37,1,1,6,2,0,2,3,0,3,2,2,0,1,1,0,1,17115
2463,202463,39,1,1,9,2,1,3,4,0,3,3,7,1,4,0,2,1,22622
723,200723,46,1,1,13,3,1,3,3,3,3,1,7,0,2,0,2,3,25845
4528,204528,27,0,1,12,3,0,3,5,0,3,1,3,1,1,0,2,1,21044
2569,202569,27,1,1,13,2,0,3,5,0,4,0,3,0,3,1,1,1,21046
1140,201140,44,1,1,13,3,0,2,3,2,3,1,1,1,4,1,1,4,34049
990,200990,33,0,3,11,2,1,3,3,1,3,0,7,0,1,1,2,2,24998
199,200199,38,1,1,35,1,1,2,3,1,3,0,4,0,2,0,1,2,21261
2,200002,37,1,1,8,0,1,3,4,0,3,2,7,1,3,0,0,1,17090
3946,203946,31,1,1,16,3,1,3,5,0,3,2,3,0,4,0,2,1,20884
4324,204324,31,1,1,9,2,0,3,6,1,3,3,4,0,1,1,1,2,24769
1086,201086,50,0,1,28,3,1,2,5,4,3,2,2,1,1,1,1,0,29411
3085,203085,33,0,3,12,2,1,3,4,1,4,0,3,0,3,1,2,2,25202
2026,202026,53,1,1,12,2,1,2,3,1,3,2,3,0,5,1,1,2,17450
2261,202261,35,1,3,10,1,1,2,3,3,5,3,1,1,4,1,1,3,24582
2443,202443,35,1,1,13,2,1,3,3,0,4,2,2,1,3,1,1,1,20363
1337,201337,28,1,3,9,3,0,3,3,0,4,1,2,0,1,1,0,1,17856
